caswgt,volgnr1y,buurty,huisnry,lftmy,gebplmy,bersmy,berpmy,aboeky,relimy,bsmy,lftvy,relivy,gebplvy,nrkindy,nrbodey,nrhgy,relhfdy,grondbly,pbly,patbly,jrhu1y,bervamy,bervavy,bermhuy,bergt1y,relgt1y,bergt2y,relgt2y,bergt3y,relgt3y,bergt4y,relgt4y,hulftmy,hulftvy,volgnr2y,bsvy,gebplv1y,jrhu2y,bervam2y,bervav2y,bermhu2y,bergt12y,relgt12y,bergt22y,relgt22y,bergt32y,relgt32y,bergt42y,relgt42y,hulftm2y,hulftv2y,bsv2y,gebplv2y,jrhu3y,bervam3y,bervav3y,bermhu3y,bergt13y,relgt13y,bergt23y,relgt23y,bergt33y,relgt33y,bergt43y,relgt43y,hulftm3y,hulftv3y,bsv3y,gebplv3y,tot3bly,grblgy,pblgy,patblgy,omvhhy,berpm00y,berpm0y,totbly,lftklasy
1,131251,L,105,39,Z-Holl. steden,WARENHANDEL,koopman,als in bev.register,Rooms Katholiek,gehuwd,36,Rooms Katholiek,Z-Holl. steden,0,2,0,-1,0,130,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,131252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,188,1,5,4,4,6,61,2,3
1,131301,W,786,58,Z-Holl. steden,360,zonder,zonder beroep,Nederlands Hervormd,gehuwd,52,Nederlands Hervormd,Amsterdam,4,2,0,-1,64,157,0,1827,ambtenaar,vader overleden,zonder,koopman,broer/zwager man,zonder,geen familie,apotheker,geen familie,stadhuisambtenaar,stadhuisambtenaar,32,27,131302,ongehuwd,Z-Holl. steden,1833,ambtenaar,vader overleden,particulier,ambtenaar,vader man,lid B en W,broer/zwager man,ambtenaar,2,koopman,oom/neef vrouw,37,21,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,4,5,1,8,5,54,3,5
1,131351,H,157,28,ov. N-Holland,323,ambtenaar,als in bev.register,Nederlands Hervormd,gehuwd,24,Nederlands Hervormd,Amsterdam,0,1,1,ouder,0,162,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,131352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,162,1,5,1,4,4,41,2,2
1,131401,P,207,53,Amsterdam,WARENHANDEL,koopman,als in bev.register,Ned. Israelitisch,gehuwd,53,Ned. Israelitisch,Amsterdam,5,1,1,ander familielid,62,24,38,1832,vader overleden,vader overleden,koopman,zonder,oom/neef vrouw,overigen,geen familie,commissionair,geen familie,koopman,geen familie,31,31,131402,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,124,4,3,3,9,6,61,2,5
1,131451,HH,467,53,Amsterdam,WARENHANDEL,koopman,als in bev.register,Nederlands Hervormd,gehuwd,42,Nederlands Hervormd,Amsterdam,3,3,0,-1,228,304,320,1825,koopman,koopman,koopman,koopman,vader man,koopman,vader vrouw,koopman,oom/neef man,zonder,broer/zwager vrouw,24,28,131452,ongehuwd,Amsterdam,1833,particulier,vader overleden,koopman,zonder,broer/zwager vrouw,commissionair,broer/zwager vrouw,commissionair,2,zonder,broer/zwager man,33,22,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,852,5,6,6,8,6,61,4,5
1,131501,H,12,37,Amsterdam,CHEM BEDR,apotheker,als in bev.register,Nederlands Hervormd,ongehuwd,-1,-1,-1,0,1,2,ander familielid,0,74,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,131502,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,112,1,4,3,4,2,23,2,3
1,131551,K,543,53,Amsterdam,WARENHANDEL,koopman,als in bev.register,Gereformeerd,gehuwd,45,Gereformeerd,West-Duitsland,3,2,1,geen familie,0,140,119,1827,vader overleden,vader overleden,kantoorbediende,commissionair,broer/zwager vrouw,kantoorbediende,broer/zwager vrouw,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,26,25,131552,ongehuwd,Noord-Duitsland,1843,vader overleden,vader overleden,koopman,winkelier,oom/neef man,455,geen familie,vrij beroep,7,ambtenaar,geen familie,42,34,ongehuwd,West-Duitsland,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,259,1,5,5,8,6,61,3,5
1,131601,UU,129,36,Amsterdam,WARENHANDEL,koopman,als in bev.register,Nederlands Hervormd,gehuwd,35,Waals Hervormd,Amsterdam,6,2,0,-1,102,151,220,1840,koopman,advocaat,koopman,koopman,broer/zwager man,koopman,broer/zwager man,makelaar,oom/neef man,zonder,oom/neef vrouw,23,22,131602,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,473,5,5,5,10,6,61,3,3
1,131651,B,184,65,Amsterdam,BOUWBEDRIJVEN,ambachtsman,als in bev.register,Nederlands Hervormd,weduwnaar,-1,-1,-1,2,1,0,-1,48,58,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,131652,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,142,3,4,3,4,2,21,2,6
1,131701,Z,427,46,Amsterdam,TUSSENHANDEL,makelaar,als in bev.register,Nederlands Hervormd,gehuwd,37,Nederlands Hervormd,N-Brabant steden,2,2,0,-1,0,99,38,1845,vader overleden,vader overleden,makelaar,zonder,broer/zwager vrouw,koopman,broer/zwager vrouw,makelaar,broer/zwager man,koopman,geen familie,38,28,131702,ongehuwd,N-Brabant steden,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,137,1,4,3,6,6,68,2,4
1,131801,AA,17,48,Amsterdam,WARENHANDEL,wijnkoopman,als in bev.register,Rooms Katholiek,gehuwd,33,Rooms Katholiek,Z-Holl. steden,8,4,0,-1,0,232,416,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,131802,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,648,1,5,6,14,6,61,4,4
1,131851,C,215,44,Amsterdam,WARENHANDEL,koopman,als in bev.register,Rooms Katholiek,weduwnaar,-1,-1,-1,2,4,1,geen familie,276,137,234,1834,koopman,vader overleden,koopman,koopman,vader man,kantoorbediende,oom/neef man,winkelier,geen familie,koopman,oom/neef vrouw,25,24,131852,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,647,6,5,5,8,6,61,4,4
1,131951,HH,271,65,Amsterdam,TUSSENHANDEL,comm. in effecten,als in bev.register,Nederlands Hervormd,gehuwd,54,Evangelisch Luthers,Amsterdam,7,1,1,geen familie,0,83,58,1816,boekhouder,vader overleden,kantoorbediende,boekhouder,vader man,makelaar,oom/neef vrouw,boekhouder,geen familie,geemployeerde,geen familie,28,25,131952,ongehuwd,Amsterdam,1827,boekhouder,vader overleden,commissionair,boekhouder,vader man,commissionair,broer/zwager man,commissionair,2,makelaar,geen familie,39,27,weduwe,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,141,1,4,4,11,6,65,2,6
1,132001,H,72,41,Amsterdam,WARENHANDEL,tabakskoopman,als in bev.register,Nederlands Hervormd,gehuwd,25,Remonstrants,Z-Holl. steden,8,2,0,-1,77,180,29,1834,winkelier,koopman,winkelier,winkelier,vader man,koopman,vader vrouw,koopman,broer/zwager vrouw,tabakskoopman,geen familie,22,22,132002,ongehuwd,Groot-Brittannie,"2e huw., rest onbeke",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,286,4,5,3,12,6,61,3,4
1,132051,KK,364,48,Amsterdam,CHEM BEDR,apotheker,als in bev.register,Evangelisch Luthers,gehuwd,45,Evangelisch Luthers,Amsterdam,4,3,1,geen familie,106,163,38,1834,vader overleden,zonder,apotheker,zonder,vader vrouw,winkelier,broer/zwager man,commissionair,broer/zwager man,zonder,geen familie,29,26,132052,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,307,5,5,3,10,2,23,3,4
1,132101,RR,36,62,Amsterdam,HOUTBEW,ambachtsman,als in bev.register,Nederlands Hervormd,gehuwd,58,Nederlands Hervormd,Amsterdam,3,0,0,-1,43,66,4,1819,timmerman,ambachtsman,ambachtsman,timmerman,vader man,ambachtsman,vader vrouw,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,27,23,132102,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113,3,4,2,5,2,21,2,6
1,132151,LL,365,72,Utrecht steden,TUSSENHANDEL,makelaar,als in bev.register,Rooms Katholiek,weduwnaar,-1,-1,-1,0,1,1,ander familielid,1150,89,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,132152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1277,7,4,3,3,6,68,5,7
1,132201,F,237,63,Amsterdam,BOUWBEDRIJVEN,tabakskoopman,als in bev.register,Evangelisch Luthers,gehuwd,73,Gereformeerd,Overijssel steden,2,0,0,-1,469,27,3,1814,timmerman,vader overleden,werklieden,werklieden,geen familie,bakker,oom/neef man,timmerman,geen familie,zonder,broer/zwager man,23,33,132202,ongehuwd,Overijssel steden,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,499,6,3,2,4,6,61,3,6
1,132251,U,191,42,Amsterdam,VERZEKERINGSWEZEN,assuradeurs,als in bev.register,Nederlands Hervormd,gehuwd,35,Nederlands Hervormd,Amsterdam,4,1,0,-1,0,177,63,1839,vader overleden,cargadoors,assuradeurs,koopman,broer/zwager man,koopman,broer/zwager man,koopman,broer/zwager man,geemployeerde,geen familie,28,25,132252,ongehuwd,Amsterdam,1847,vader overleden,cargadoors,assuradeurs,koopman,broer/zwager man,koopman,broer/zwager man,cargadoors,2,koopman,oom/neef vrouw,36,28,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,240,1,5,4,7,1,12,3,4
1,132301,XX,77,67,Amsterdam,360,rentenier,geen,Nederlands Hervormd,gehuwd,56,Nederlands Hervormd,Amsterdam,0,1,0,-1,153,33,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,132302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,186,5,3,1,3,5,51,2,6
1,132351,TT,162,30,Amsterdam,255,advocaat,anders dan bev.reg.,Nederlands Hervormd,gehuwd,29,Nederlands Hervormd,ov. N-Holland,1,2,0,-1,55,111,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,132352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,184,4,5,2,5,2,23,2,3
1,132451,HH,272,40,ov. N-Holland,BOUWBEDRIJVEN,ambachtsman,als in bev.register,Nederlands Hervormd,gehuwd,39,Nederlands Hervormd,Amsterdam,4,2,0,-1,53,49,13,1844,ambachtsman,vader overleden,ambachtsman,240,broer/zwager man,ambachtsman,geen familie,kantoorbediende,geen familie,landbouwer,geen familie,31,29,132452,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,115,4,3,2,8,2,21,2,4
1,132501,T,508,69,Amsterdam,WARENHANDEL,koopman,als in bev.register,Nederlands Hervormd,weduwnaar,-1,-1,-1,1,1,0,-1,71,45,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,132502,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,142,4,3,3,3,6,61,2,6
1,132551,W,453,62,Z-Holl. steden,360,zonder,zonder beroep,Port. Israelitisch,gehuwd,53,Port. Israelitisch,Amsterdam,0,3,0,-1,330,157,0,1817,"bankiers, kassiers",vader overleden,rentenier,"bankiers, kassiers",vader man,zonder,broer/zwager vrouw,koopman,broer/zwager vrouw,advocaat,geen familie,25,17,132552,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,487,6,5,1,5,5,54,3,6
1,132601,B,20,40,Noord-Duitsland,324,hoogleraar,als in bev.register,Nederlands Hervormd,gehuwd,36,Nederlands Hervormd,Z-Holl. steden,2,3,0,-1,0,254,0,1840,vader overleden,advocaat,arts,hoogleraar,broer/zwager man,predikant,broer/zwager man,zonder,broer/zwager vrouw,zonder,broer/zwager vrouw,27,22,132602,ongehuwd,Z-Holl. steden,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,254,1,6,1,7,4,42,3,4
1,132651,C,146,46,Amsterdam,360,zonder,zonder beroep,Ned. Israelitisch,gehuwd,34,Ned. Israelitisch,ov. N-Holland,5,0,2,ander familielid,351,34,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,132652,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,385,6,3,1,9,5,54,3,4
1,132701,X,490,34,Amsterdam,302,ambtenaar,als in bev.register,Evangelisch Luthers,gehuwd,31,Waals Hervormd,Amsterdam,4,4,0,-1,0,157,175,1844,vader overleden,makelaar,commissionair,"bankiers, kassiers",broer/zwager man,"bankiers, kassiers",broer/zwager man,koopman,broer/zwager man,advocaat,oom/neef vrouw,24,21,132702,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,332,1,5,5,10,4,41,3,3
1,132751,OO,400,40,randgemeenten,VOEDINGS EN GENOTMID,bakker,als in bev.register,Evangelisch Luthers,gehuwd,37,Nederlands Hervormd,Gelderland steden,4,6,0,-1,0,28,91,1840,vader overleden,vader overleden,werklieden,ambachtsman,broer/zwager man,240,geen familie,ambachtsman,geen familie,bakker,geen familie,26,24,132752,ongehuwd,Gelderland steden,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,119,1,3,4,12,2,21,2,4
1,132801,V,307,64,Amsterdam,360,zonder,zonder beroep,Ned. Israelitisch,gehuwd,55,Ned. Israelitisch,Amsterdam,0,2,0,-1,135,168,0,1817,koopman,vader overleden,zonder,koopman,vader man,koopman,broer/zwager vrouw,koopman,oom/neef vrouw,stadhuisambtenaar,stadhuisambtenaar,27,19,132802,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,303,5,5,1,4,5,54,3,6
1,132901,P,197,44,Amsterdam,WARENHANDEL,koopman,als in bev.register,Ned. Israelitisch,ongehuwd,-1,-1,-1,0,1,4,ander familielid,71,37,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,132902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,146,4,3,3,6,6,61,2,4
1,132951,RR,144,39,Amsterdam,151,ambachtsman,als in bev.register,Nederlands Hervormd,gehuwd,33,Nederlands Hervormd,Amsterdam,5,3,0,-1,38,118,60,1841,ambachtsman,vader overleden,ambachtsman,bakker,broer/zwager man,zonder,geen familie,timmerman,geen familie,winkelier,geen familie,26,21,132952,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,216,3,5,4,10,2,21,3,3
1,133001,W,422,60,Amsterdam,360,zonder,zonder beroep,Port. Israelitisch,gehuwd,62,Port. Israelitisch,Amsterdam,8,2,0,-1,71,225,0,1815,rentenier,lid gemeenteraad asd,rentenier,lid gemeenteraad asd,vader vrouw,zonder,broer/zwager vrouw,advocaat,geen familie,commissionair,geen familie,22,23,133002,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,296,4,5,1,12,5,54,3,6
1,133051,W,712,37,Amsterdam,15,directeur,als in bev.register,Port. Israelitisch,gehuwd,34,Port. Israelitisch,Amsterdam,3,4,0,-1,56,166,115,1840,directeur,zonder,directeur,zonder,oom/neef man,zonder,oom/neef man,koopman,broer/zwager man,advocaat,geen familie,24,20,133052,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,337,4,5,5,9,1,11,3,3
1,133151,DD,61,43,Friesland steden,HOUTBEW,ambachtsman,als in bev.register,Nederlands Hervormd,gehuwd,37,Nederlands Hervormd,Amsterdam,1,1,0,-1,115,81,62,1838,zonder,zonder,ambachtsman,zonder,vader vrouw,koopman,geen familie,huispersoneel,geen familie,ambachtsman,geen familie,27,18,133152,ongehuwd,Amsterdam,1842,zonder,zonder,ambachtsman,bakker,geen familie,ambtenaar,geen familie,timmerman,7,werklieden,geen familie,31,19,ongehuwd,Amsterdam,1846,zonder,455,ambachtsman,kantoorbediende,geen familie,huispersoneel,geen familie,ambachtsman,geen familie,ambachtsman,geen familie,35,29,ongehuwd,Amsterdam,258,5,4,4,4,2,21,3,4
1,133201,N,363,50,Amsterdam,256,vrij beroep,als in bev.register,Rooms Katholiek,gehuwd,39,Evangelisch Luthers,N-Brabant steden,9,4,0,-1,0,129,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,133202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129,1,5,1,15,2,23,2,5
1,133251,D,48,32,Amsterdam,WARENHANDEL,kruidenier,als in bev.register,Rooms Katholiek,gehuwd,31,Rooms Katholiek,Amsterdam,5,4,0,-1,0,68,51,1846,vader overleden,zonder,zonder,winkelier,oom/neef man,commissionair,geen familie,apotheker,geen familie,ambachtsman,geen familie,24,23,133252,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,119,1,4,4,11,2,22,2,3
1,133301,Z,406,27,Amsterdam,255,advocaat,zonder beroep,Waals Hervormd,gehuwd,24,Nederlands Hervormd,Amsterdam,0,2,0,-1,0,144,22,1850,hoogleraar,arts,koopman,advocaat,broer/zwager man,rechter,broer/zwager man,zonder,broer/zwager vrouw,koopman,oom/neef vrouw,24,21,133302,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,166,1,5,3,4,2,23,2,2
1,133351,SS,91,66,ov. N-Holland,CHEM BEDR,apotheker,als in bev.register,Nederlands Hervormd,gehuwd,47,Nederlands Hervormd,Z-Holl. steden,8,2,0,-1,135,99,119,1812,notaris,vader overleden,apotheker,notaris,vader man,koopman,oom/neef man,koopman,broer/zwager vrouw,makelaar,geen familie,24,21,133352,ongehuwd,Amsterdam,1833,vader overleden,ambtenaar,apotheker,ambtenaar,vader vrouw,apotheker,oom/neef man,arts,7,makelaar,geen familie,45,26,ongehuwd,Z-Holl. steden,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,353,5,4,5,12,2,23,3,6
1,133401,U,597,39,Amsterdam,METAALBEW,ambachtsman,geen,Doopsgezind,gehuwd,38,Nederlands Hervormd,Amsterdam,8,0,0,-1,124,10,0,1834,ambachtsman,vader overleden,"losse arb., venter",ambachtsman,vader man,timmerman,broer/zwager vrouw,timmerman,geen familie,timmerman,geen familie,20,19,133402,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,134,5,2,1,10,2,21,2,3
1,133451,M,75,47,Amsterdam,WARENHANDEL,koopman,als in bev.register,Rooms Katholiek,gehuwd,46,Rooms Katholiek,Amsterdam,4,1,0,-1,14,70,29,1828,vader overleden,koopman,winkelier,koopman,vader vrouw,ambachtsman,oom/neef vrouw,zonder,oom/neef vrouw,molenaar,geen familie,31,20,133452,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113,2,4,3,7,6,61,2,4
1,133501,A,458,38,Amsterdam,WARENHANDEL,koopman,als in bev.register,Hersteld Luthers,gehuwd,34,Nederlands Hervormd,Gelderland steden,1,2,0,-1,64,88,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,133502,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,188,4,4,3,5,6,61,2,3
1,133551,UU,231,45,ov. N-Holl. steden,BOUWBEDRIJVEN,timmerman,als in bev.register,Evangelisch Luthers,gehuwd,39,Nederlands Hervormd,Amsterdam,9,0,1,ouder,229,74,52,1835,timmerman,zonder,timmerman,timmerman,vader man,zonder,vader vrouw,timmerman,broer/zwager man,ambachtsman,broer/zwager man,27,21,133552,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,355,5,4,4,12,2,21,3,4
1,133601,Y,74,54,Amsterdam,TUSSENHANDEL,makelaar,als in bev.register,Rooms Katholiek,gehuwd,58,Rooms Katholiek,Amsterdam,0,1,1,geen familie,468,192,119,1831,vader overleden,vader overleden,makelaar,koopman,geen familie,ambachtsman,geen familie,makelaar,geen familie,zonder,geen familie,31,38,133602,weduwe,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,779,6,5,5,4,6,68,4,5
1,133651,UU,227,58,Amsterdam,LEERBEW,ambachtsman,als in bev.register,Hersteld Luthers,gehuwd,60,Nederlands Hervormd,Amsterdam,1,1,0,-1,90,35,6,1816,timmerman,koopvaardijkapitein,zeeman,timmerman,vader man,ambachtsman,geen familie,ambachtsman,geen familie,zeeman,geen familie,21,23,133652,ongehuwd,Amsterdam,1838,vader overleden,vader overleden,ambachtsman,korenmeter,broer/zwager man,ambachtsman,geen familie,bakker,7,ambachtsman,geen familie,42,44,weduwe,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,131,4,3,2,4,2,21,2,5
1,133701,N,27,47,Amsterdam,VERZEKERINGSWEZEN,assuradeurs,als in bev.register,Doopsgezind,gehuwd,51,Doopsgezind,Gelderland steden,4,1,1,geen familie,35,44,58,1828,vader overleden,vader overleden,kantoorbediende,ambachtsman,geen familie,240,geen familie,240,geen familie,ambachtsman,geen familie,22,26,133702,ongehuwd,Gelderland steden,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,137,3,3,4,8,1,12,2,4
1,133751,D,327,47,Amsterdam,340,pastoor,als in bev.register,Rooms Katholiek,ongehuwd,-1,-1,-1,0,2,3,geen familie,0,143,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,133752,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,143,1,5,1,6,4,44,2,4
